date,ticker,sector,industry,predicted_63d_return,volatility_60d,ret_60d
2026-06-08,CIEN,Information Technology,Communications Equipment,0.12403733025905006,0.835516301233266,0.3820201421800946
2026-06-08,SMCI,Information Technology,"Technology Hardware, Storage & Peripherals",0.11783632557999396,1.141212625938012,0.42267874474280176
2026-06-08,LITE,Information Technology,Communications Equipment,0.11754508591796822,0.9919541350877218,0.45313083126450215
2026-06-08,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",0.11599841384177143,0.9732044260357009,1.6795609690804447
2026-06-08,AKAM,Information Technology,Internet Services & Infrastructure,0.10714207524744843,0.8428240080947133,0.345752749336367
2026-06-08,DDOG,Information Technology,Application Software,0.10140613780828439,0.8634437602200757,0.8206387241230311
2026-06-08,TER,Information Technology,Semiconductor Materials & Equipment,0.10074706205932646,0.8329294718737255,0.3069970336764962
2026-06-08,SNDK,Information Technology,"Technology Hardware, Storage & Peripherals",0.10029400549840845,0.9579768272132516,1.6536783243907172
2026-06-08,TPL,Energy,Oil & Gas Exploration & Production,0.09816144893931747,0.5486812304050555,-0.2494328064735687
2026-06-08,MU,Information Technology,Semiconductors,0.09367645252209161,0.9263747187587312,1.3415416502171342
2026-06-08,INTC,Information Technology,Semiconductors,0.09311979548507901,0.9411699689103455,1.4349171270718233
2026-06-08,APA,Energy,Oil & Gas Exploration & Production,0.09298667516107653,0.5125548162877945,0.12754491017964065
2026-06-08,COHR,Information Technology,Electronic Components,0.09281200550110388,0.8601061725847833,0.6687839913646365
2026-06-08,ALB,Materials,Specialty Chemicals,0.09242205294278982,0.6105904358920763,-0.08301701971348108
2026-06-08,INTU,Information Technology,Application Software,0.0909761926199923,0.6680187938234362,-0.29615889767045334
2026-06-08,QCOM,Information Technology,Semiconductors,0.08984796013430726,0.7673536612816126,0.6655190880575317
2026-06-08,GLW,Information Technology,Electronic Components,0.08982979572455642,0.7932899862453486,0.44601264846521693
2026-06-08,COIN,Financials,Financial Exchanges & Data,0.08923106414119754,0.6755041787601986,-0.16090645695364236
2026-06-08,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",0.0890591848348927,0.6095850665877685,0.7659618573797677
2026-06-08,VLO,Energy,Oil & Gas Refining & Marketing,0.08805622339307552,0.39845847255503053,0.1009543692215924
2026-06-08,FANG,Energy,Oil & Gas Exploration & Production,0.08696940144026455,0.36043347930398933,0.12540466859771682
2026-06-08,MPWR,Information Technology,Semiconductors,0.08649895129093578,0.5920057038340907,0.5082129064106162
2026-06-08,Q,Information Technology,Semiconductor Materials & Equipment,0.08605156284688928,0.5657551645339529,0.35031787584143625
2026-06-08,MPC,Energy,Oil & Gas Refining & Marketing,0.08514128624627751,0.368731537895797,0.1599773143704737
2026-06-08,VRT,Industrials,Electrical Components & Equipment,0.0837377324690067,0.5913685076664638,0.1329941586583756
2026-06-08,NXPI,Information Technology,Semiconductors,0.08348590053329666,0.6664127205128967,0.5801963563815824
2026-06-08,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",0.08227189389140191,0.7135994329709323,1.3264115725618293
2026-06-08,BKR,Energy,Oil & Gas Equipment & Services,0.08174383932834073,0.38036256227796117,0.16427289048473948
