date,ticker,sector,industry,predicted_63d_return,volatility_60d,ret_60d
2026-06-05,TSCO,Consumer Discretionary,Other Specialty Retail,0.12621818752567743,0.4221090976979032,-0.3932355338223309
2026-06-05,TTD,Communication Services,Advertising,0.1026184371121884,0.6122158107004199,-0.26887829912023464
2026-06-05,FIS,Financials,Transaction & Payment Processing Services,0.08667203015969291,0.36711392827044326,-0.18345789735924267
2026-06-05,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",0.08566803791715254,0.7137893677560806,1.3099154135338344
2026-06-05,LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.08515511128991651,0.481040541159216,-0.2993489743274782
2026-06-05,COIN,Financials,Financial Exchanges & Data,0.08461603659597722,0.6631882335383553,-0.232786390175156
2026-06-05,BLDR,Industrials,Building Products,0.08227024349728458,0.50128421713708,-0.1919995610184373
2026-06-05,CHTR,Communication Services,Cable & Satellite,0.08165716946241748,0.6982102267165983,-0.411589034989971
2026-06-05,CMG,Consumer Discretionary,Restaurants,0.08100625773875231,0.3461615819842223,-0.1339048182086905
2026-06-05,INTC,Information Technology,Semiconductors,0.07978518217527837,0.9309401954537919,1.0635946622185153
2026-06-05,SNDK,Information Technology,"Technology Hardware, Storage & Peripherals",0.07648955866684871,0.966777630729434,1.3772672125018124
2026-06-05,GEV,Industrials,Heavy Electrical Equipment,0.07057622525048488,0.500116458507505,0.10178177138066635
2026-06-05,CEG,Utilities,Electric Utilities,0.06919808712190265,0.5302057799721217,-0.15114264774468655
2026-06-05,PYPL,Financials,Transaction & Payment Processing Services,0.06879762838852374,0.32990974859594435,-0.09094913014754447
2026-06-05,NOW,Information Technology,Systems Software,0.06871708472381663,0.774930418175402,-0.027376524522100265
2026-06-05,FTNT,Information Technology,Systems Software,0.06507081843197439,0.5674004962613471,0.7334690943938669
2026-06-05,APP,Information Technology,Application Software,0.061163113609452806,0.6516429722250965,0.2071767535591238
2026-06-05,VLTO,Industrials,Environmental & Facilities Services,0.06102338895344525,0.21804056783619047,-0.056767123287671306
2026-06-05,STX,Information Technology,"Technology Hardware, Storage & Peripherals",0.06088935860014113,0.6525839311232889,1.1989205459546421
2026-06-05,JKHY,Financials,Transaction & Payment Processing Services,0.05994726024279607,0.2744708681457504,-0.21782386534415377
2026-06-05,ICE,Financials,Financial Exchanges & Data,0.05881375654944405,0.2223769935319005,-0.09598057383858405
2026-06-05,INTU,Information Technology,Application Software,0.05870008920259351,0.6643241437634305,-0.3242707835234647
2026-06-05,CDW,Information Technology,Technology Distributors,0.05785039519844174,0.6184923657158181,0.1255286753510405
2026-06-05,HPQ,Information Technology,"Technology Hardware, Storage & Peripherals",0.057089120946835055,0.5797333090328466,0.38644986449864493
2026-06-05,BSX,Health Care,Health Care Equipment,0.05705579048695002,0.47952079810018144,-0.3024992818155703
2026-06-05,TPL,Energy,Oil & Gas Exploration & Production,0.05702981852317021,0.5474163854867307,-0.255932494606823
2026-06-05,NCLH,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.05553658362025385,0.581992077052364,-0.08408702028843795
2026-06-05,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.05444337932603448,0.5742922749790141,0.060418280402788405
2026-06-05,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",0.05415206529164956,0.6101446496380475,0.7210260636653962
2026-06-05,HII,Industrials,Aerospace & Defense,0.05364445193348627,0.3657846368358529,-0.2902381702323553
2026-06-05,BRO,Financials,Insurance Brokers,0.05327803607680998,0.32031251411544964,-0.1367903769986798
2026-06-05,CVNA,Consumer Discretionary,Automotive Retail,0.051844413646204124,0.5654325689902134,0.07432541606075294
2026-06-05,ORCL,Information Technology,Application Software,0.05094604104409759,0.6450277777302463,0.3147190942095872
2026-06-05,LDOS,Industrials,Diversified Support Services,0.05069889078032101,0.27849800681934156,-0.2803678852383156
2026-06-05,CPRT,Industrials,Diversified Support Services,0.04855282586935568,0.2424142624758961,-0.12834224598930488
2026-06-05,PLTR,Information Technology,Application Software,0.048263070872643726,0.5686853392306925,-0.10530482977038802
2026-06-05,TER,Information Technology,Semiconductor Materials & Equipment,0.04786694802254642,0.8366163584949424,0.18596177415614945
2026-06-05,NFLX,Communication Services,Movies & Entertainment,0.047556875489731566,0.3166262813810107,-0.13364249578414833
2026-06-05,NKE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.04749172442957137,0.4265716312779707,-0.22137681159420297
2026-06-05,T,Communication Services,Integrated Telecommunication Services,0.047238607668073376,0.24277910398036834,-0.15264333581533873
2026-06-05,CMCSA,Communication Services,Cable & Satellite,0.04645252521789309,0.39107479656254723,-0.2118503806686528
2026-06-05,VZ,Communication Services,Integrated Telecommunication Services,0.046090709569997446,0.20777601302012236,-0.09039887753056719
2026-06-05,BR,Industrials,Data Processing & Outsourced Services,0.04544414945358066,0.3011702423416827,-0.1688903530445286
2026-06-05,HOOD,Financials,Investment Banking & Brokerage,0.044286522796201065,0.7433152930833191,0.047982205274865075
2026-06-05,CSGP,Real Estate,Real Estate Services,0.04428243463515673,0.3710170905785821,-0.25303063698479167
2026-06-05,TYL,Information Technology,Application Software,0.044115536148065175,0.3676961901177468,-0.1032443296009189
2026-06-05,ULTA,Consumer Discretionary,Other Specialty Retail,0.04394545104306191,0.4222305466286387,-0.2846839397280412
2026-06-05,PNR,Industrials,Industrial Machinery & Supplies & Components,0.04361575289176259,0.33325346133972733,-0.19261752372544694
2026-06-05,CME,Financials,Financial Exchanges & Data,0.04302281349699193,0.26288881062885594,-0.1512354327723474
2026-06-05,ROL,Industrials,Environmental & Facilities Services,0.04223350794231531,0.2403904764385418,-0.15733452593917718
2026-06-05,OTIS,Industrials,Industrial Machinery & Supplies & Components,0.0416911883080845,0.245790194789874,-0.16355529131985724
2026-06-05,TMUS,Communication Services,Wireless Telecommunication Services,0.04108527468478879,0.27951516171348767,-0.16153193894855844
2026-06-05,IR,Industrials,Industrial Machinery & Supplies & Components,0.04044684602756506,0.37082708372475315,-0.15179619629020902
2026-06-05,ANET,Information Technology,Communications Equipment,0.04031350878446368,0.6181595049529687,0.11559606481481466
2026-06-05,QCOM,Information Technology,Semiconductors,0.03954403523628705,0.7700430565982598,0.613501983384477
2026-06-05,ATO,Utilities,Gas Utilities,0.039019896107623825,0.17739431700886105,-0.07015438328514545
2026-06-05,VRSK,Industrials,Research & Consulting Services,0.038934710577667134,0.3735679162028904,-0.10304062392023294
2026-06-05,FISV,Financials,Transaction & Payment Processing Services,0.038836475782134,0.38105305495384617,-0.06949905966831949
2026-06-05,ZTS,Health Care,Pharmaceuticals,0.03851926283845068,0.5442932754701231,-0.33419949706621954
2026-06-05,AXON,Industrials,Aerospace & Defense,0.0384788096739513,0.6539484131861519,-0.06032350326595293
